indicator,survey_id,survey_mid_calendar_quarter,area_id,area_name,res_type,sex,age_group,n_clusters,n_observations,n_eff_kish,estimate,std_error,ci_lower,ci_upper
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,both,Y025_034,10,26,24.2544867762008,0.703170282758856,0.075048864244562,0.539345461433164,0.827380223475277
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,both,Y030_034,8,11,10.3513360551881,0.571197803429612,0.129678933527302,0.320610989559727,0.789920292868317
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,both,Y035_039,9,17,16.5850969194436,0.75220701361726,0.086463569395867,0.550137795375004,0.882840505583896
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,both,Y035_049,12,45,43.8175431051548,0.764087680174805,0.057412405833716,0.634360662009295,0.85808494780997
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,both,Y040_044,9,14,13.577664240641,0.61866486599858,0.151838222828215,0.314846894622398,0.851362312590106
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,both,Y045_049,8,14,13.8118642449292,0.934636495245705,0.065649877232475,0.635056768741863,0.991560983093912
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,both,Y050_054,6,6,5.74847357189796,0.836227726906776,0.151263830555984,0.369496315979274,0.978016328946599
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,both,Y050_064,7,8,7.6313681943397,0.880828837320129,0.114328768757624,0.466446139755675,0.984249735634502
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,both,Y060_064,2,2,1.90525344089186,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,male,Y000_004,2,2,1.97012417715073,0,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,male,Y000_014,5,5,4.81340407614036,0.572399371994527,0.229586780363066,0.175545068378549,0.893796520785743
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,male,Y000_064,11,31,26.1919375784158,0.637404760799254,0.065367142653338,0.502446328867096,0.753701096289786
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,male,Y001_004,2,2,1.97012417715073,0,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,male,Y005_009,1,1,1,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,male,Y010_014,2,2,1.94973072825792,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,male,Y015_024,1,1,1,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,male,Y015_049,10,24,23.2266564785794,0.642633841682137,0.079280903195271,0.477565635247804,0.779615336603296
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,male,Y015_064,10,26,25.0580287583456,0.665123648948354,0.068393217874189,0.521082743854588,0.78381562545402
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,male,Y020_024,1,1,1,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,male,Y025_029,3,3,2.9947809223487,0.678344336465532,0.270257692861259,0.156901023735299,0.959836950675821
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,male,Y025_034,4,6,5.92228706852963,0.511272531371105,0.198238677927755,0.180960244552533,0.832025484302786
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,male,Y030_034,3,3,2.98931108636143,0.305802577846642,0.261417012460175,0.037928900136897,0.831141878057106
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,male,Y035_039,4,5,4.95151440225487,0.577717042941016,0.1786682233262,0.245639799135913,0.851804026602977
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,male,Y035_049,10,17,16.717753188547,0.678982959573213,0.090876968101023,0.482988327698201,0.827252161811327
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,male,Y040_044,7,8,7.83021239384178,0.591107340031093,0.193359163335179,0.231577876531562,0.873968549005726
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,male,Y045_049,4,4,3.96876374374967,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,male,Y050_054,1,1,1,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,male,Y050_064,2,2,1.88428532217858,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,male,Y060_064,1,1,1,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,female,Y000_014,1,1,1,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,female,Y000_064,12,60,57.5153706372782,0.764690855734539,0.05437253360594,0.642521339819597,0.854559443462724
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,female,Y010_014,1,1,1,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,female,Y015_019,3,3,2.9725556299954,0,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,female,Y015_024,5,5,4.88726598144069,0.187146710455005,0.171217873884544,0.024731281205517,0.676411417132178
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,female,Y015_049,12,53,51.9868879675861,0.747799301136115,0.052967541995268,0.630985842253007,0.837176816828134
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,female,Y015_064,12,59,57.7592597190458,0.755893350994315,0.057497022668157,0.62704472682442,0.850817947517433
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,female,Y020_024,2,2,1.98271558476048,0.54668390104269,0.352152199500088,0.069278809386,0.951310766123251
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,female,Y025_029,8,12,11.7924652175153,0.833270902776466,0.090856813494959,0.581083963875578,0.947387387520731
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,female,Y025_034,10,20,19.5739010725291,0.796762046934826,0.078186444145157,0.603445198101656,0.909908335049093
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,female,Y030_034,6,8,7.9176862261835,0.732083478405186,0.115118982356599,0.463777577009923,0.896189258909948
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,female,Y035_039,7,12,11.8641607160349,0.845422404964704,0.077529767103814,0.630966098135302,0.945931416059786
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,female,Y035_049,12,28,27.6509379518715,0.828588408157266,0.065898032076866,0.660670603690487,0.923085520193907
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,female,Y040_044,5,6,5.95915789004106,0.665527019239362,0.210531953531168,0.237637354952491,0.927015475420818
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,female,Y045_049,8,10,9.88601450094803,0.905042498102091,0.092928059832747,0.533756478392782,0.987554508829502
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,female,Y050_054,5,5,4.97299620375677,0.784167790583292,0.190546239333614,0.285676423769702,0.970594290540883
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,female,Y050_064,6,6,5.80092831818853,0.834180689528426,0.152589459891554,0.366663648874157,0.97763544179714
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,female,Y060_064,1,1,1,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_3,,all,both,Y000_064,5,24,23.0492929159858,0.760009040757503,0.059768801752881,0.624917080329739,0.857537524527741
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_3,,all,both,Y015_019,1,1,1,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_3,,all,both,Y015_024,4,4,3.87696639553186,0.565074930726372,0.24801126744737,0.152375322258986,0.9037549233439
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_3,,all,both,Y015_049,4,19,18.2348903567974,0.707338325586543,0.06157598510832,0.574318990246881,0.812370763347313
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_3,,all,both,Y015_064,5,24,23.0492929159858,0.760009040757503,0.059769275552551,0.624915886948617,0.857538146515781
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_3,,all,both,Y020_024,3,3,2.99323612683435,0.355233768606653,0.281655404386886,0.047142397738887,0.859852958105613
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_3,,all,both,Y025_029,2,3,2.97391714351417,0.681496441707893,0.170200059823964,0.315142237693478,0.908669931931492
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_3,,all,both,Y025_034,3,6,5.82961330428323,0.555448342567294,0.037066031107761,0.482132307004061,0.626427258251689
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_3,,all,both,Y030_034,2,3,2.88422294352419,0.405904405744128,0.140762307549615,0.178726829482846,0.682037699931899
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_3,,all,both,Y035_039,1,2,1.97639269239838,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_3,,all,both,Y035_049,3,9,8.88386445005168,0.898886874310196,0.025712746882573,0.836229859490396,0.939311607715815
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_3,,all,both,Y040_044,3,6,5.90888948349391,0.847223775168559,0.05874993898714,0.694952628739825,0.931029017697495
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_3,,all,both,Y045_049,1,1,1,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_3,,all,both,Y050_054,1,2,2,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_3,,all,both,Y050_064,2,5,4.97664551299349,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_3,,all,both,Y055_059,1,2,1.99927646182135,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_3,,all,both,Y060_064,1,1,1,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_3,,all,male,Y000_064,4,9,8.70628446531176,0.748984585040824,0.078667634244022,0.56785288717717,0.871390753021512
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_3,,all,male,Y015_049,3,6,5.87871710406592,0.654829455687952,0.095970381165796,0.452182711013152,0.813441309744314
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_3,,all,male,Y015_064,4,9,8.70628446531176,0.748984585040824,0.078670463913253,0.567845648173203,0.871394058930367
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_3,,all,male,Y025_029,2,2,1.98605642222892,0.541894916083507,0.354950542971544,0.066953119250108,0.951219295222555
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_3,,all,male,Y025_034,3,3,2.96747707829563,0.380656258043482,0.289987714238397,0.052273641325549,0.87258895830262
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_3,,all,male,Y030_034,1,1,1,0,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_3,,all,male,Y035_049,2,3,2.99479024131641,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_3,,all,male,Y040_044,2,3,2.99479024131641,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_3,,all,male,Y050_064,2,3,2.98836487365151,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_3,,all,male,Y055_059,1,2,1.99927646182135,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_3,,all,male,Y060_064,1,1,1,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_3,,all,female,Y000_064,5,15,14.4647500232383,0.767699855035635,0.077391996514737,0.585358942591864,0.885535229441013
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_3,,all,female,Y015_019,1,1,1,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_3,,all,female,Y015_024,4,4,3.87696639553186,0.565074930726372,0.248183400965693,0.152198105814649,0.903874262109606
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_3,,all,female,Y015_049,4,13,12.5261800174716,0.737446401186418,0.091699937450696,0.526096309092492,0.876640718102657
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_3,,all,female,Y015_064,5,15,14.4647500232383,0.767699855035635,0.077392479012993,0.585357655535231,0.885535766942533
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_3,,all,female,Y020_024,3,3,2.99323612683435,0.355233768606653,0.281871979124298,0.04705921857122,0.860076139416636
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_3,,all,female,Y025_029,1,1,1,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_3,,all,female,Y025_034,3,3,2.88291202838826,0.758236598054486,0.225056423041462,0.220417809655084,0.972058556952148
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_3,,all,female,Y030_034,2,2,1.8843153087938,0.623888547707537,0.332701692161857,0.093396098232086,0.963911614723522
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_3,,all,female,Y035_039,1,2,1.97639269239838,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_3,,all,female,Y035_049,2,6,5.93434550041889,0.83973231736708,0.032570561433161,0.765289485735578,0.893839506797853
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_3,,all,female,Y040_044,2,3,2.99215410383983,0.654597061954269,0.151510341014142,0.337585772603014,0.875739430596546
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_3,,all,female,Y045_049,1,1,1,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_3,,all,female,Y050_054,1,2,2,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_3,,all,female,Y050_064,1,2,2,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,both,Y000_014,3,4,3.65530048173493,0.647822199878369,0.2898466057414,0.132329722726916,0.956871096411009
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,both,Y000_064,23,77,61.9669562100971,0.636383055678813,0.053489848179411,0.526634426938463,0.733560088104615
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,both,Y005_009,2,2,1.82033810123269,0.342919611296069,0.323757597198444,0.030281475129021,0.897140552197456
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,both,Y010_014,1,2,1.85997552290325,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,both,Y015_019,3,3,2.99877533998562,0,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,both,Y015_024,5,5,4.8089879640173,0.422313219155373,0.229023849035542,0.104031061233086,0.821515217184468
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,both,Y015_049,21,61,49.9847151373008,0.633496897175746,0.041100696914825,0.54990615569554,0.709757111320456
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,both,Y015_064,23,73,59.9836703668556,0.635173058395703,0.037803413576409,0.558415041440051,0.705622351061256
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,both,Y020_024,2,2,1.84515214902197,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,both,Y025_029,6,9,6.61274467399194,0.34516130250441,0.105775817913425,0.173990343670209,0.56877439941656
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,both,Y025_034,12,25,18.7274179682316,0.529316492185296,0.073091869267467,0.387553931141985,0.666502189536132
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,both,Y030_034,9,16,13.6496945296514,0.686564890713268,0.071393832191259,0.53341502083086,0.807579307656283
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,both,Y035_039,7,8,6.98053619182636,0.705660255092568,0.14393085734406,0.381359664914401,0.903137252237294
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,both,Y035_049,16,31,26.8904875152269,0.751434282757812,0.085590559335551,0.551848271766668,0.881259500331098
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,both,Y040_044,12,16,13.5692086947266,0.702468469716338,0.131974574004042,0.406485198887062,0.890579611712341
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,both,Y045_049,7,7,6.36159150235081,0.898882027111174,0.099094752768926,0.512008966623862,0.986896460220809
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,both,Y050_054,6,6,5.13648754481047,0.760816066856804,0.162135809917147,0.356835148689582,0.948016459282694
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,both,Y050_064,11,12,10.8505907660009,0.64612373690884,0.126715622805816,0.381270378192825,0.843993488558833
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,both,Y055_059,5,6,5.98842495868895,0.510953645400813,0.163787838264161,0.224284929767254,0.790594264772579
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,male,Y000_014,1,2,1.85997552290325,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,male,Y000_064,17,31,26.372800011933,0.645308578623705,0.085227887864837,0.46721393111568,0.790558237529129
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,male,Y010_014,1,2,1.85997552290325,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,male,Y015_019,2,2,1.99997685935769,0,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,male,Y015_024,3,3,2.92107686671048,0.410810901747389,0.300126996609545,0.057818171838226,0.887919809148506
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,male,Y015_049,14,21,18.2701646012609,0.591205946044097,0.077888414600121,0.434700435551095,0.731177417923022
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,male,Y015_064,17,29,25.1033812764277,0.602851749196457,0.072522117146981,0.456033254129592,0.733224750077629
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,male,Y020_024,1,1,1,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,male,Y025_029,1,1,1,0,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,male,Y025_034,2,3,2.41562896224057,0.232305718511796,0.186233382708932,0.037613520785095,0.700856104638173
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,male,Y030_034,1,2,1.99105192506181,0.533519190174096,2.77555756156288E-17,0.533519190174096,0.533519190174096
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,male,Y035_039,3,3,2.87288571132735,0.733083555150473,0.242031851284053,0.195602915940857,0.968770192054366
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,male,Y035_049,12,15,13.5537880617062,0.730076947522336,0.110895154721211,0.473044309582229,0.890704103009959
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,male,Y040_044,8,8,6.91729638175969,0.614704463722648,0.185988680749039,0.255023806130071,0.881452484571385
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,male,Y045_049,4,4,3.97822653707453,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,male,Y050_054,2,2,1.99786101697062,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,male,Y050_064,7,8,7.94967735315548,0.647667650002516,0.144297956422723,0.347380271516235,0.86391328384011
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,male,Y055_059,5,6,5.98842495868895,0.510953645400813,0.16469478963677,0.223049693373603,0.791769552258264
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,female,Y000_014,2,2,1.82033810123269,0.342919611296069,0.322342772087223,0.030644950529279,0.89599933844519
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,female,Y000_064,18,46,35.6205332805773,0.630045714611431,0.083733740851929,0.457185722784473,0.774954793318781
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,female,Y005_009,2,2,1.82033810123269,0.342919611296069,0.326936962480568,0.029479856412457,0.89966467875422
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,female,Y015_019,1,1,1,0,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,female,Y015_024,2,2,1.97603120385953,0.444932391520391,0.350670368807746,0.047239667526762,0.928361879215126
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,female,Y015_049,17,40,31.7358136430374,0.658903009260247,0.059244436961618,0.535380682227989,0.76405829108534
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,female,Y015_064,18,44,34.8974115913254,0.657638252486747,0.060221412645077,0.53209362256557,0.764412101312468
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,female,Y020_024,1,1,1,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,female,Y025_029,6,8,5.8301584514648,0.437195326383877,0.117230600792923,0.233911138542834,0.66401801788092
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,female,Y025_034,12,22,16.6557692429118,0.590900965589794,0.066094757998874,0.458050280558952,0.711683940778329
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,female,Y030_034,9,14,11.6642869020103,0.711196490830743,0.073760313849975,0.549179072155022,0.83272301244244
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,female,Y035_039,4,5,4.10771213387385,0.686596259222843,0.176822760017821,0.304423812583516,0.916432063865127
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,female,Y035_049,11,16,13.3427432384737,0.772488593484283,0.112531302821652,0.491867604323177,0.92253979454532
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,female,Y040_044,7,8,6.74467436711816,0.80872453632563,0.133079528589705,0.43919767516815,0.958029291309691
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,female,Y045_049,3,3,2.73021419752671,0.806173777507652,0.19263685667828,0.270727003777231,0.978991829206518
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,female,Y050_054,4,4,3.20390841802726,0.643412872587581,0.24229041605101,0.185488668598206,0.934625312763166
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_4,,all,female,Y050_064,4,4,3.20390841802726,0.643412872587581,0.241596653679522,0.186385739840675,0.934262260265566
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_5,,all,both,Y000_014,1,1,1,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_5,,all,both,Y000_064,8,35,30.649751251356,0.674046695998127,0.070933676289932,0.523423267015956,0.795650591584731
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_5,,all,both,Y005_009,1,1,1,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_5,,all,both,Y015_049,7,24,22.4139512029828,0.68997018940415,0.046987345631821,0.591328021113704,0.773906390618514
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_5,,all,both,Y015_064,8,34,31.5155515243336,0.648244503746324,0.059833993423686,0.524238944334582,0.755031790903506
